Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Product_Base_Margin
5067,8,7075,1720,27943,0.0,32,0.49
5068,1,7077,1722,21142,0.0,20,0.06
5069,3,7078,1723,39046,0.02,50,0.38
5069,7,7078,1723,11343,0.02,43,0.38
507,4,685,187,50107415,0.03,29,0.59
507,2,684,187,104225,0.08,8,0.55
5070,4,7079,1724,2214675,0.0,3,0.37
5070,8,7079,1724,77242,0.02,49,0.42
5071,6,7081,1723,35503,0.0,50,0.37
5071,3,7080,1723,21186,0.01,34,0.38
5072,6,7082,1720,26013,0.0,36,0.37
5073,13,7084,1720,1101939,0.01,6,0.56
5073,9,7083,1720,74157,0.01,49,0.38
5074,10,7085,1725,1466515,0.04,17,0.62
5074,17,7087,1725,45152,0.01,27,0.38
5074,5,7086,1725,32497,0.07,24,0.37
5075,3,7088,1723,275307,0.07,42,0.04
5076,13,7089,1691,93837,0.02,43,0.55
5077,3,7090,1725,73725,0.08,46,0.37
5078,6,7091,1726,69215,0.09,37,0.38
5079,13,7092,1719,14385,0.01,31,0.52
508,14,686,186,1910961,0.01,40,0.36
5080,13,7093,1722,1126,0.01,41,0.55
5081,9,7094,1724,54147,0.05,49,0.36
5082,5,7095,1723,9373,0.03,6,0.46
5083,4,7097,1719,5138335,0.02,48,0.57
5083,4,7098,1719,2403137,0.0,22,0.57
5083,2,7096,1719,59744,0.09,16,0.56
5083,5,7097,1719,13223,0.07,26,0.51
5084,4,7099,1719,223499,0.06,34,0.06
5085,13,7100,1727,10815,0.09,41,0.56
5086,4,7103,1728,1279505,0.01,43,0.55
5086,8,7101,1728,85711,0.07,29,0.42
5086,9,7102,1728,696,0.0,11,0.36
5087,6,7104,1729,19114,0.06,38,0.36
5088,5,7105,1730,21695,0.08,27,0.49
5089,6,7106,1731,8838,0.06,13,0.37
509,5,687,187,40908,0.01,25,0.54
5090,5,7107,1728,18286,0.0,35,0.47
5091,6,7108,1732,13784,0.06,19,0.04
5092,1,7111,1731,31529,0.0,13,0.84
5092,8,7109,1731,4406,0.07,12,0.54
5092,12,7110,1731,1099,0.09,37,0.39
5093,3,7112,1733,32042,0.03,41,0.35
5093,5,7113,1733,26664,0.07,35,0.41
5094,5,7114,1731,30677,0.03,47,0.06
5095,4,7115,1707,15293115,0.01,10,0.06
5095,5,7115,1707,38179,0.08,28,0.49
5096,4,7118,1731,10320275,0.07,14,0.55
5096,4,7117,1731,2445212,0.02,18,0.58
5096,6,7116,1731,26077,0.01,31,0.04
5097,14,7119,1731,2104674,0.04,29,0.54
5098,3,7120,1728,138434,0.01,40,0.35
5099,3,7121,1707,36276,0.09,26,0.38
51,9,67,34,75177,0.05,50,0.38
510,5,688,188,339772,0.01,48,0.78
510,11,689,188,44942,0.07,1,0.74
5100,12,7122,1707,2839,0.05,6,0.39
5101,15,7123,1729,627775,0.01,50,0.78
5102,8,7124,1729,36024,0.08,19,0.68
5103,4,7125,1728,1024165,0.02,10,0.57
5103,5,7125,1728,6857,0.01,7,0.59
5103,3,7125,1728,1891,0.0,3,0.37
5104,8,7127,1731,167834,0.05,39,0.44
5104,16,7128,1731,14771,0.0,39,0.83
5104,12,7127,1731,5641,0.02,18,0.37
5105,8,7129,1728,13961,0.01,26,0.66
5106,4,7130,1729,2174419,0.05,48,0.83
5107,1,7132,1708,7272,0.06,4,0.58
5107,13,7131,1708,6591,0.01,23,0.45
5108,9,7133,1733,15,0.01,1,0.35
5109,4,7135,1728,56785525,0.01,42,0.55
5109,6,7134,1728,13895,0.04,14,0.38
511,6,690,189,5958,0.07,13,0.39
5110,15,7136,1734,4475,0.02,45,0.57
5110,6,7137,1734,1682,0.08,29,0.36
5111,8,7138,1708,60997,0.0,15,0.54
5112,9,7141,1729,427395,0.05,49,0.04
5112,13,7140,1729,8258,0.01,40,0.55
5113,15,7142,1735,526448,0.03,40,0.78
5114,4,7143,1729,1873349,0.02,17,0.57
5114,15,7144,1729,246398,0.01,46,0.06
5114,6,7145,1729,9213,0.09,32,0.38
5115,12,7146,1736,51233,0.01,50,0.37
5116,4,7147,1729,12674605,0.05,23,0.58
5117,15,7148,1730,1631351,0.04,32,0.06
5117,9,7149,1730,33738,0.04,29,0.35
5118,2,7150,1736,1787,0.07,45,0.59
5119,17,7152,1731,464852,0.01,50,0.37
512,8,691,192,6429,0.07,17,0.54
512,12,691,192,4728,0.0,9,0.36
5120,15,7153,1731,353784,0.0,33,0.61
5120,1,7154,1731,22212,0.01,43,0.83
5121,4,7157,1737,12192485,0.01,46,0.56
5122,9,7158,1731,14812,0.08,26,0.35
5123,17,7160,1700,519619,0.01,39,0.37
5123,9,7159,1700,63438,0.09,43,0.04
5123,6,7161,1700,5047,0.08,7,0.37
5124,11,7162,1730,404625,0.09,48,0.56
5125,3,7163,1729,21072021,0.0,2,0.39
5126,5,7163,1729,43041,0.08,20,0.51
5127,15,7164,1733,16052,0.08,3,0.56
5128,13,7166,1708,23515,0.03,38,0.56
5129,10,7167,1734,420388,0.01,29,0.65
513,10,692,193,690013,0.01,38,0.74
5130,3,7168,1738,22105,0.02,30,0.39
5131,6,7169,1731,17378,0.06,26,0.37
5131,7,7170,1731,4118,0.07,22,0.05
5132,1,7171,1700,74464,0.0,47,0.59
5132,3,7171,1700,1897,0.05,3,0.38
5133,5,7172,1738,21423,0.01,41,0.42
5133,6,7174,1738,21419,0.05,41,0.38
5133,5,7173,1738,16562,0.03,25,0.06
5133,3,7172,1738,12812,0.08,35,0.36
5134,4,7175,1739,24847455,0.01,46,0.55
5135,5,7176,1740,32903,0.01,49,0.42
5135,16,7176,1740,2019,0.04,6,0.84
5136,11,7177,1741,766604,0.02,50,0.71
5137,2,7178,1742,12657,0.03,17,0.06
5138,10,7179,1743,140615,0.04,19,0.56
5139,3,7180,1744,118755,0.0,30,0.35
514,15,693,194,144921,0.06,10,0.74
5140,8,7181,1744,82727,0.05,40,0.78
5141,6,7182,1745,5999,0.01,7,0.04
5142,5,7184,1746,17062021,0.09,2,0.43
5142,15,7183,1746,1065626,0.06,39,
5143,4,7186,1740,1621545,0.08,9,0.58
5143,12,7185,1740,17148,0.01,46,0.39
5143,3,7185,1740,9115,0.03,21,0.38
5144,13,7188,1747,12494,0.01,47,0.45
5144,7,7189,1747,7846,0.05,30,0.39
5144,6,7187,1747,5443,0.08,8,0.37
5145,14,7191,1748,356388,0.0,11,0.05
5145,2,7191,1748,1042,0.05,7,0.58
5145,8,7190,1748,920,0.08,30,0.75
5146,4,7192,1742,53823105,0.0,29,0.58
5146,2,7192,1742,253166,0.02,48,0.58
5147,6,7193,1749,19911,0.01,30,0.36
5148,14,7194,1748,1922492,0.01,47,0.38
5148,5,7195,1748,77862,0.0,39,0.44
5149,11,7197,1750,2503008,0.01,11,0.78
5149,1,7196,1750,86978,0.01,27,0.57
515,8,694,191,16225,0.05,32,0.72
5150,12,7198,1751,2983,0.08,47,0.39
5151,13,7199,1752,12223,0.03,29,0.44
5152,4,7200,1751,1289127,0.06,13,0.58
5153,11,7202,1753,345756,0.02,35,0.63
5153,1,7201,1753,15468,0.07,42,0.57
5153,13,7201,1753,1765,0.01,46,0.59
5154,4,7204,1746,2610894,0.0,23,0.06
5154,15,7203,1746,11243,0.01,47,0.06
5154,12,7204,1746,4357,0.09,11,0.39
5155,15,7206,1744,333527,0.03,13,0.55
5155,3,7205,1744,11015,0.02,15,0.35
5156,4,7207,1749,8374132,0.06,48,0.56
5157,15,7208,1753,514906,0.03,27,0.69
5158,4,7209,1754,3630146,0.04,33,0.55
5158,7,7209,1754,7336,0.09,41,0.82
5159,5,7210,1753,221392,0.03,20,0.65
516,1,695,187,3849,0.07,27,0.56
5160,5,7211,1742,11806,0.05,5,0.41
5161,12,7212,1752,22846,0.01,47,0.36
5161,6,7213,1752,7761,0.09,19,0.37
5162,11,7214,1751,113762,0.05,9,0.63
5163,4,7215,1746,9530455,0.02,31,0.38
5164,4,7217,1742,9416215,0.01,10,0.57
5164,8,7216,1742,144496,0.09,50,0.78
5165,12,7218,1752,9571,0.04,38,0.39
5166,9,7220,1755,34784,0.0,37,0.38
5167,17,7223,1756,597259,0.06,3,0.55
5167,6,7222,1756,127561,0.08,35,0.38
5167,2,7221,1756,21291,0.0,3,0.59
5168,4,7225,1742,1129055,0.05,37,0.55
5168,3,7224,1742,6068,0.09,29,0.04
5169,16,7226,1757,21024,0.0,34,0.56
517,3,696,195,8409,0.02,14,0.37
5170,11,7227,1752,1358776,0.01,3,0.71
5171,8,7228,1756,37209,0.04,16,0.43
5172,4,7229,1758,12394445,0.07,22,0.59
5173,3,7230,1759,11622,0.01,19,0.39
5174,6,7231,1749,29275,0.08,33,0.39
5175,17,7232,1752,119173,0.07,13,0.38
5176,13,7233,1759,19278,0.06,44,0.58
5177,2,7234,1756,32102,0.01,37,0.58
5178,3,7235,1746,4229,0.06,17,0.37
5179,4,7236,1742,4091152,0.05,42,0.55
518,8,697,193,31969,0.0,43,0.68
5180,9,7237,1756,86264,0.04,23,0.04
5181,17,7238,1750,2377556,0.03,44,0.59
5182,4,7239,1751,6093242,0.09,50,0.06
5182,6,7239,1751,33701,0.05,43,0.35
5183,5,7242,1754,24387,0.0,43,0.72
5184,6,7243,1750,29911,0.05,26,0.36
5185,4,7244,1755,2687105,0.09,4,0.55
5186,17,7247,1763,2609513,0.03,35,0.04
5186,16,7246,1763,47753,0.03,42,0.57
5186,6,7248,1763,7558,0.0,10,0.37
5186,3,7246,1763,2193,0.09,8,0.37
5186,3,7246,1763,1423,0.03,5,0.39
5187,17,7250,1746,1570382,0.06,20,0.56
5187,15,7249,1746,778963,0.08,40,0.58
5187,7,7251,1746,14069,0.06,31,0.85
5188,14,7252,1749,51774,0.06,12,0.38
5189,13,7253,1759,24306,0.02,42,0.56
519,4,699,191,926585,0.01,6,0.58
519,13,698,191,13986,0.07,48,0.55
5190,6,7254,1742,14196,0.05,19,0.04
5191,6,7255,1751,2394,0.07,39,0.36
5192,13,7257,1754,45751,0.01,42,0.58
5192,13,7256,1754,2132,0.08,5,0.48
5193,3,7258,1764,58978,0.0,13,0.36
5194,4,7259,1750,159256,0.03,4,0.56
5195,5,7260,1764,62873,0.02,10,0.72
5195,1,7261,1764,38581,0.01,23,0.06
5196,6,7262,1750,27134,0.05,40,0.37
5197,6,7263,1759,148886,0.03,47,0.04
5198,6,7264,1741,105016,0.04,26,0.36
5199,8,7265,1764,34457,0.04,42,0.52
52,2,68,39,100306,0.03,37,0.05
520,8,701,193,68368,0.0,23,0.07
520,6,700,193,2734,0.06,4,0.36
5200,4,7266,1762,4815862,0.08,47,0.57
5201,2,7267,1759,105706,0.08,15,0.41
5202,10,7268,1765,225156,0.01,21,0.06
5203,13,7269,1752,9526,0.02,26,0.56
5204,11,7272,1750,6668856,0.01,45,0.74
5204,6,7271,1750,1111951,0.01,2,0.36
5204,17,7270,1750,112086,0.02,7,0.38
5205,4,7274,1749,25465235,0.09,26,0.59
5206,12,7276,1742,15398,0.02,32,0.36
5207,5,7277,1751,1111964,0.05,1,0.42
5208,13,7278,1755,7904,0.05,22,0.56
5209,11,7279,1767,1457712,0.03,24,0.69
521,4,703,189,81019875,0.05,48,0.59
521,4,704,189,1313811,0.07,8,0.58
521,13,702,189,10041,0.04,26,0.59
5210,8,7280,1762,9072021,0.02,1,0.64
5211,13,7282,1755,26405,0.07,50,0.46
5211,3,7281,1755,3789,0.02,25,0.38
5212,5,7283,1756,44712,0.08,43,0.57
5213,13,7284,1749,163337,0.08,50,0.59
5214,4,7286,1762,6657625,0.03,4,0.06
5214,12,7285,1762,1461,0.03,5,0.36
5215,17,7287,1749,14059,0.01,7,0.04
5216,3,7288,1749,15799,0.03,35,0.35
5216,13,7289,1749,14159,0.04,48,0.58
5217,2,7290,1757,21769,0.09,19,0.42
5218,13,7291,1760,9543,0.06,37,0.44
5219,3,7292,1759,12527,0.07,33,0.04
522,4,707,188,1531411,0.03,20,0.55
522,1,705,188,135034,0.01,28,0.81
522,10,706,188,86126,0.07,8,0.78
5220,17,7293,1746,1099474,0.09,30,0.36
5221,1,7294,1741,13538,0.05,17,0.59
5222,8,7295,1751,131364,0.05,16,0.45
5223,4,7296,1752,4524907,0.07,47,0.55
5224,6,7297,1741,28318,0.03,43,0.37
5225,11,7298,1741,95131,0.08,31,0.65
5226,15,7299,1749,121072,0.05,17,0.78
5226,6,7300,1749,9326,0.05,18,0.38
5227,8,7301,1768,43787,0.09,15,0.64
5228,5,7302,1757,238761,0.01,43,0.64
5229,4,7303,1754,19211275,0.08,36,0.56
523,7,708,191,5724,0.04,40,0.81
5230,4,7304,1753,21974115,0.0,20,0.58
5230,1,7304,1753,42304,0.05,2,0.06
5231,16,7305,1755,36684,0.08,37,0.59
5232,17,7306,1758,2136651,0.0,3,0.39
5232,6,7307,1758,32004,0.02,34,0.38
5232,6,7308,1758,8857,0.03,12,0.37
5232,6,7309,1758,7397,0.01,13,0.36
5233,3,7310,1749,9224,0.05,19,0.39
5234,6,7311,1768,3114,0.08,4,0.36
5235,4,7313,1759,1158601,0.01,25,0.83
5235,13,7312,1759,3017,0.04,8,0.56
5236,2,7314,1760,147763,0.04,35,0.56
5236,12,7315,1760,1946,0.01,3,0.39
5236,13,7314,1760,1488,0.04,22,0.04
5237,6,7316,1742,113115,0.03,35,0.04
5238,6,7317,1757,17002,0.07,7,0.39
5239,13,7318,1753,45228,0.09,48,0.47
5239,13,7318,1753,5582,0.01,18,0.04
524,4,710,196,1541781,0.07,27,0.06
524,6,709,196,24721,0.02,46,0.36
5240,11,7319,1746,2462,0.04,3,0.72
5241,9,7320,1746,5566,0.09,10,0.38
5242,6,7321,1754,1199,0.03,3,0.38
5243,8,7322,1754,20588,0.08,22,0.43
5244,8,7323,1742,26627,0.02,9,0.05
5244,13,7324,1742,3844,0.01,10,0.56
5245,13,7326,1752,18072021,0.07,11,0.56
5245,8,7325,1752,9994,0.07,46,0.55
5246,6,7327,1760,16723,0.05,25,0.37
5247,11,7328,1769,365966,0.08,30,0.63
5248,6,7329,1770,5346,0.02,7,0.37
5249,1,7330,1771,1712997,0.07,43,0.57
525,1,712,188,828951,0.01,50,0.59
525,3,711,188,19,0.01,2,0.36
5250,17,7331,1769,2410587,0.07,14,0.55
5251,6,7332,1770,88165,0.08,50,0.37
5252,4,7333,1772,584511,0.05,33,0.81
5253,5,7334,1773,63971,0.01,43,0.46
5254,4,7335,1774,525555,0.04,7,0.39
5254,4,7336,1774,276029,0.05,39,0.06
5254,4,7337,1774,187204,0.01,1,0.56
5255,3,7338,1775,19379,0.02,23,0.04
5256,13,7339,1772,5673,0.09,12,0.52
5257,5,7340,1776,15703,0.07,7,0.41
5258,2,7341,1777,30452,0.04,14,0.05
5259,12,7342,1769,13286,0.06,36,0.38
526,15,714,194,65344,0.06,4,0.62
526,3,713,194,4222,0.04,20,0.36
5260,1,7344,1778,218144,0.07,34,0.08
5260,13,7343,1778,5577,0.04,6,0.52
5261,5,7345,1777,7881,0.03,33,0.41
5262,3,7346,1779,79063,0.01,24,0.37
5263,6,7347,1769,18345,0.01,35,0.36
5264,6,7348,1777,18046,0.05,27,0.37
5265,4,7350,1775,994228,0.09,8,0.58
5265,2,7349,1775,17464,0.04,40,0.59
5266,8,7351,1780,123981,0.04,24,0.73
5266,6,7352,1780,27332,0.02,41,0.37
5267,5,7354,1782,26276,0.05,12,0.78
5268,12,7355,1781,10439,0.07,40,0.39
5269,4,7356,1770,1281358,0.09,14,0.57
527,1,715,194,24596,0.03,22,0.59
5270,1,7358,1783,57051,0.0,33,0.81
5270,8,7357,1783,3251,0.01,1,0.43
5271,17,7359,1784,89649,0.0,4,0.59
5272,6,7361,1776,67624,0.05,25,0.39
5272,1,7361,1776,36686,0.07,24,0.59
5272,6,7360,1776,10712,0.08,2,0.36
5273,12,7362,1772,16068,0.08,30,0.39
5274,4,7363,1769,1685941,0.07,16,0.59
5275,6,7364,1785,22988,0.05,42,0.37
5276,8,7365,1782,289614,0.08,29,0.05
5277,16,7366,1771,8638,0.01,8,0.57
5278,3,7367,1770,85275,0.08,29,0.37
5278,6,7367,1770,17233,0.04,26,0.37
5279,1,7369,1785,106526,0.03,31,0.81
5279,6,7368,1785,26753,0.0,36,0.39
528,8,716,190,101487,0.04,34,0.05
5280,6,7371,1786,126742,0.01,29,0.36
5280,8,7370,1786,99101,0.01,30,0.64
5281,4,7373,1781,39516755,0.01,41,0.57
5281,3,7372,1781,1434673,0.04,49,0.04
5281,12,7372,1781,4034,0.09,15,0.38
5282,7,7374,1784,15554,0.09,50,0.04
5282,3,7374,1784,314,0.07,47,0.36
5283,4,7375,1771,11334495,0.01,19,0.57
5284,4,7377,1770,5638798,0.09,33,0.58
5284,12,7376,1770,20349,0.05,34,0.39
5285,8,7378,1787,863561,0.03,29,0.48
5285,5,7378,1787,107177,0.09,25,0.68
5285,8,7379,1787,6396,0.0,2,0.05
5285,9,7378,1787,833,0.0,50,0.38
5286,13,7380,1788,171102,0.01,43,0.58
5287,8,7381,1781,40823,0.06,10,0.42
5288,8,7382,1772,46628,0.0,15,0.05
5288,3,7382,1772,26051,0.03,34,0.38
5289,6,7384,1789,55208,0.0,14,0.38
5289,10,7383,1789,47739,0.02,5,0.06
529,1,718,194,110566,0.02,39,0.58
529,13,717,194,3551,0.02,18,0.59
5290,4,7385,1781,711875,0.04,24,0.39
5291,6,7386,1790,12977,0.01,18,0.36
5292,13,7387,1782,3837,0.01,25,0.42
5293,11,7388,1773,46715,0.01,4,0.59
5294,4,7390,1785,18941655,0.01,37,0.58
5294,10,7389,1785,297621,0.07,31,0.62
5295,6,7391,1773,6017,0.0,8,0.37
5296,3,7392,1772,685,0.07,24,0.36
5297,1,7395,1781,358352,0.09,24,0.66
5297,3,7394,1781,30501,0.05,41,0.38
5298,10,7396,1787,208593,0.09,14,0.65
5299,4,7399,1784,71952585,0.09,44,0.59
5299,11,7398,1784,488714,0.08,12,0.67
5299,6,7397,1784,27758,0.08,39,0.37
53,15,69,40,126672,0.04,4,0.56
530,3,719,197,7893,0.04,18,0.37
5300,15,7400,1782,1133637,0.04,33,0.64
5300,6,7402,1782,75194,0.07,40,0.37
5300,6,7401,1782,35413,0.09,19,0.37
5301,13,7403,1790,5099,0.06,19,0.45
5302,8,7404,1783,29327,0.07,21,0.49
5303,6,7405,1791,18922,0.05,42,0.04
5304,5,7408,1769,495136,0.03,45,0.65
5304,15,7407,1769,358387,0.07,13,0.06
5304,3,7406,1769,15186,0.01,21,0.39
5305,17,7409,1769,91098,0.07,10,0.38
5306,10,7410,1784,44605,0.09,3,0.65
5307,8,7411,1783,61639,0.09,32,0.48
5308,8,7412,1771,183819,0.03,48,0.54
5309,4,7413,1776,9846315,0.0,20,0.08
531,1,720,195,60833,0.02,37,0.57
5310,6,7414,1776,13433,0.07,43,0.04
5310,13,7415,1776,7032,0.08,19,0.59
5311,2,7416,1788,176813,0.0,29,0.56
5311,6,7417,1788,14705,0.08,23,0.37
5312,1,7418,1780,120151,0.01,9,0.73
5313,8,7419,1781,62193,0.08,16,0.07
5313,6,7420,1781,12109,0.05,17,0.37
5314,13,7422,1782,18877,0.02,45,0.57
5315,14,7423,1780,2114107,0.06,49,0.52
5315,4,7424,1780,768655,0.04,4,0.37
5316,2,7425,1770,41237,0.06,46,0.58
5317,2,7426,1781,24049,0.05,4,0.56
5318,6,7427,1792,32246,0.04,27,0.36
5319,4,7429,1782,8916075,0.06,49,0.58
5319,13,7428,1782,83659,0.06,48,0.57
5319,13,7429,1782,5814,0.04,21,0.59
532,5,721,189,1558,0.0,20,0.42
5320,1,7430,1788,23106,0.04,18,0.57
5321,3,7431,1786,166581,0.06,41,0.37
5322,4,7434,1791,4470405,0.04,8,0.59
5322,6,7432,1791,10786,0.09,15,0.36
5322,1,7433,1791,3056,0.09,13,0.61
5323,6,7435,1784,11281,0.02,16,0.37
5324,6,7436,1783,27708,0.08,43,0.37
5325,5,7437,1788,17411,0.06,12,0.54
5326,13,7438,1788,18022021,0.01,6,0.45
5327,6,7439,1788,27114,0.07,42,0.37
5328,6,7440,1778,10811,0.09,17,0.37
5329,3,7441,1784,8664,0.09,21,0.38
533,16,722,188,1101996,0.02,4,0.55
533,13,722,188,22665,0.0,37,0.06
533,6,722,188,18561,0.02,29,0.36
5330,3,7442,1783,13112,0.03,11,0.04
5331,12,7443,1771,29122021,0.08,10,0.39
5332,6,7444,1782,30737,0.04,47,0.37
5333,6,7445,1778,174907,0.04,36,0.37
5333,13,7446,1778,379,0.08,14,0.58
5334,2,7447,1784,11851,0.03,21,0.56
5335,6,7448,1782,205598,0.0,40,0.37
5336,15,7450,1774,498773,0.08,41,0.74
5336,2,7449,1774,231765,0.0,29,0.52
5337,10,7451,1770,330133,0.05,23,0.77
5337,12,7452,1770,12695,0.06,28,0.39
5338,11,7453,1792,332927,0.05,22,0.07
5339,6,7454,1782,12695,0.0,5,0.39
534,4,723,192,1098506,0.05,29,0.56
5340,4,7457,1791,5046705,0.01,3,0.56
5340,6,7457,1791,19924,0.07,42,0.36
5341,8,7458,1774,133812,0.04,43,0.42
5342,17,7460,1771,876762,0.04,5,0.38
5342,5,7460,1771,95457,0.03,22,0.73
5342,5,7460,1771,60777,0.04,10,0.63
5342,3,7459,1771,24246,0.02,44,0.38
5343,17,7461,1772,158247,0.05,13,0.39
5344,16,7462,1793,1061993,0.01,2,0.55
5345,6,7465,1795,4329,0.09,8,0.38
5345,6,7466,1795,417,0.03,6,0.36
5346,13,7467,1796,19976,0.07,37,0.46
5347,17,7468,1797,2113471,0.06,6,0.57
5348,15,7469,1798,387287,0.03,23,0.62
5348,8,7470,1798,35672,0.07,9,0.44
5349,12,7471,1799,1587,0.04,40,0.37
535,10,725,198,460102,0.09,46,0.62
535,3,724,198,16027,0.06,46,0.37
535,6,726,198,8989,0.01,15,0.36
5350,4,7473,1795,2750107,0.0,24,0.58
5350,3,7472,1795,6254,0.02,3,0.37
5351,4,7474,1800,14630965,0.0,14,0.57
5351,6,7475,1800,2463,0.02,38,0.36
5352,2,7476,1801,306427,0.09,9,0.57
5352,5,7477,1801,47572,0.02,22,0.49
5352,5,7478,1801,12391,0.09,15,0.43
5353,4,7479,1798,28414395,0.08,28,0.59
5354,5,7480,1800,15244,0.08,20,0.52
5355,1,7481,1802,12385,0.09,16,0.59
5356,6,7482,1795,5538,0.02,7,0.37
5357,11,7483,1803,1445175,0.01,40,
5358,1,7485,1804,27892,0.04,16,0.58
5358,6,7484,1804,22683,0.02,34,0.37
5359,8,7486,1805,44807,0.01,15,0.74
5359,13,7487,1805,3829,0.06,20,0.46
536,5,727,194,44733,0.03,30,0.49
536,12,1029,194,1538,0.01,5,0.38
5360,17,7488,1804,1727487,0.02,12,0.59
5361,3,7489,1793,2175201,0.03,25,0.38
5362,6,7491,1805,19052021,0.04,3,0.04
5362,5,7490,1805,107919,0.07,12,0.67
5363,6,7492,1806,114137,0.04,32,0.38
5364,1,7493,1805,52262,0.02,37,0.59
5365,4,7494,1806,1449301,0.06,48,0.57
5365,6,7494,1806,3095,0.01,4,0.37
5366,8,7495,1804,2869,0.06,34,0.74
5366,13,7495,1804,464,0.08,16,0.58
5367,4,7496,1807,720035,0.04,4,0.81
5368,14,7497,1795,1727962,0.04,40,0.52
5368,13,7498,1795,1203,0.01,20,0.55
5369,4,7499,1808,8223495,0.01,8,0.59
537,9,728,199,10482,0.02,23,0.39
5370,9,7500,1809,152742,0.04,25,0.38
5370,2,7500,1809,7964,0.03,9,0.56
5371,6,7501,1803,12316,0.01,26,0.36
5372,3,7502,1793,16504,0.08,10,0.37
5373,3,7503,1810,363303,0.09,33,0.35
5374,8,7504,1800,122259,0.02,29,0.42
5375,4,7505,1794,2912015,0.09,37,0.56
5376,6,7506,1799,819,0.08,12,0.37
5377,6,7508,1803,127617,0.0,22,0.37
5377,5,7507,1803,7402,0.02,14,0.51
5378,3,7509,1799,82313,0.0,41,0.35
5378,8,7509,1799,56961,0.02,30,0.79
5378,5,7511,1799,22513,0.01,46,0.54
5378,12,7510,1799,7506,0.09,27,0.38
5379,6,7512,1804,12173,0.01,23,0.36
538,3,729,188,3488,0.06,6,0.38
5380,13,7513,1811,207212,0.04,49,0.59
5380,7,7514,1811,15119,0.06,33,0.85
5381,4,7515,1793,226882,0.01,2,0.59
5382,3,7516,1812,39886,0.08,46,0.36
5382,12,7517,1812,10918,0.09,44,0.39
5382,6,7516,1812,2859,0.05,5,0.38
5383,13,7518,1813,6585,0.07,19,0.59
5384,9,7519,1798,1815,0.08,43,0.37
5385,4,7520,1801,194174,0.03,11,0.57
5386,3,7521,1814,4923,0.01,21,0.04
5387,15,7523,1801,127073,0.08,19,0.73
5387,3,7522,1801,65794,0.09,49,0.38
5388,6,7524,1798,24305,0.02,39,0.04
5389,4,7525,1808,1768969,0.0,31,0.58
539,1,730,190,22409,0.0,17,0.57
539,6,730,1067,5605,0.06,10,0.38
5390,6,7526,1815,21006,0.08,34,0.37
5391,14,7527,1799,2423354,0.07,43,0.05
5391,15,7528,1799,632565,0.02,45,0.76
5391,11,7528,1799,38062,0.02,2,0.74
5392,12,7530,1807,1121959,0.02,2,0.39
5392,8,7529,1807,76385,0.09,22,0.76
5393,6,7531,1814,18679,0.09,30,0.37
5394,5,7532,1811,3118,0.0,4,0.06
5394,12,7533,1811,2199,0.02,8,0.39
5395,2,7534,1815,43807,0.0,37,0.59
5395,9,7535,1815,11637,0.03,19,0.35
5396,11,7536,1806,233964,0.01,35,0.68
5397,3,7537,1797,51996,0.07,26,0.36
5398,4,7538,1797,2951438,0.0,26,0.57
5399,3,7539,1807,5019,0.08,13,0.38
54,6,70,24,36804,0.07,19,0.38
54,6,71,24,1526,0.01,24,0.37
540,4,731,185,3842,0.05,7,0.55
5400,4,7541,1816,43616985,0.05,26,0.56
5400,17,7540,1816,579346,0.01,38,0.38
5400,1,7541,1816,455821,0.06,11,0.57
5401,14,7543,1801,1028179,0.03,20,0.36
5401,8,7542,1801,18435,0.07,22,0.52
5402,4,7545,1815,9289055,0.06,13,0.58
5402,17,7544,1815,663763,0.03,46,0.56
5403,3,7546,1808,28117,0.01,38,0.39
5403,6,7546,1808,19465,0.05,10,0.37
5404,5,7547,1794,202218,0.09,20,0.59
5405,1,7548,1817,35106,0.02,9,0.85
5406,13,7549,1818,4227,0.01,13,0.54
5407,9,7550,1806,45508,0.04,5,0.38
5408,4,7552,1794,1819153,0.02,14,0.58
5408,5,7551,1794,23949,0.04,23,0.57
5409,6,7553,1812,81611,0.04,43,0.37
541,17,732,186,636652,0.07,23,0.57
5410,11,7554,1810,678586,0.05,27,0.75
5411,6,7555,1798,12716,0.01,20,0.37
5412,15,7556,1814,258067,0.01,21,0.74
5412,8,7557,1814,95546,0.03,19,0.73
5412,6,7557,1814,12126,0.0,3,0.38
5413,11,7558,1799,32368,0.08,14,0.06
5414,8,7559,1819,13832,0.01,18,0.67
5415,2,7560,1796,179324,0.01,36,0.46
5415,4,7561,1796,143667,0.09,2,0.39
5416,4,7564,1812,5075605,0.04,6,0.56
5416,11,7563,1812,1534146,0.0,39,0.74
5416,3,7562,1812,1441078,0.02,37,0.04
5416,2,7562,1812,2527,0.01,5,0.59
5417,12,7565,1800,12813,0.09,42,0.37
5418,4,7566,1796,4418045,0.03,8,0.59
5419,5,7567,1803,83511,0.0,31,0.05
5419,6,7568,1803,5452,0.01,10,0.36
542,3,733,188,31012021,0.03,4,0.35
542,3,735,188,125289,0.05,31,0.37
542,8,733,188,44646,0.04,22,0.06
542,3,734,188,33183,0.05,46,0.39
542,1,735,188,6384,0.02,3,0.59
542,3,736,188,4779,0.04,12,0.38
5420,6,7569,1811,1102017,0.02,1,0.36
5420,13,7570,1811,2358,0.09,4,0.49
