Order_Date,Order_Priority,Ord_id
2012-02-11,LOW,2561
2012-05-12,HIGH,2562
2010-02-03,HIGH,2563
2012-06-26,MEDIUM,2564
2009-11-30,LOW,2565
2011-01-21,MEDIUM,2566
2009-08-04,NOT SPECIFIED,2567
2009-05-22,NOT SPECIFIED,2568
2011-06-11,NOT SPECIFIED,2569
2009-03-24,MEDIUM,2570
2010-04-24,CRITICAL,2571
2012-03-02,HIGH,2572
2009-02-12,HIGH,2573
2009-12-28,HIGH,2574
2011-01-24,HIGH,2575
2010-09-26,LOW,2576
2011-04-30,HIGH,2577
2010-01-26,CRITICAL,2578
2011-01-04,CRITICAL,2579
2009-09-20,MEDIUM,2580
2011-05-14,LOW,2581
2011-09-18,NOT SPECIFIED,2582
2010-10-13,MEDIUM,2583
2009-05-07,HIGH,2584
2009-03-15,HIGH,2585
2010-11-29,MEDIUM,2586
2010-01-14,NOT SPECIFIED,2587
2010-08-19,CRITICAL,2588
2012-09-04,CRITICAL,2589
2009-04-02,HIGH,2590
2012-02-06,NOT SPECIFIED,2591
2012-09-15,NOT SPECIFIED,2592
2011-10-02,HIGH,2593
2010-12-07,MEDIUM,2594
2011-01-03,MEDIUM,2595
2009-01-08,HIGH,2596
2011-10-22,CRITICAL,2597
2011-10-24,LOW,2598
2009-05-09,CRITICAL,2599
2010-05-24,NOT SPECIFIED,2600
2011-02-11,LOW,2601
2011-08-11,HIGH,2602
2010-10-08,NOT SPECIFIED,2603
2009-11-17,LOW,2604
2011-06-03,MEDIUM,2605
2012-02-07,NOT SPECIFIED,2606
2011-09-06,HIGH,2607
2011-01-29,HIGH,2608
2010-03-07,NOT SPECIFIED,2609
2010-02-27,LOW,2610
2009-10-11,HIGH,2611
2010-06-25,CRITICAL,2612
2012-05-04,LOW,2613
2011-01-17,MEDIUM,2614
2012-03-30,CRITICAL,2615
2012-02-09,CRITICAL,2616
2012-07-21,CRITICAL,2617
2012-07-31,NOT SPECIFIED,2618
2012-09-09,MEDIUM,2619
2011-05-11,CRITICAL,2620
2009-07-07,MEDIUM,2621
2009-05-24,LOW,2622
2010-04-22,NOT SPECIFIED,2623
2010-03-07,HIGH,2624
2010-11-07,MEDIUM,2625
2010-01-29,CRITICAL,2626
2010-01-08,HIGH,2627
2011-09-30,HIGH,2628
2009-10-17,LOW,2629
2011-08-16,CRITICAL,2630
2010-01-05,HIGH,2631
2010-04-28,LOW,2632
2010-11-09,HIGH,2633
2010-03-21,CRITICAL,2634
2012-05-11,MEDIUM,2635
2009-03-19,HIGH,2636
2012-06-15,NOT SPECIFIED,2637
2009-01-19,CRITICAL,2638
2012-07-21,MEDIUM,2639
2010-09-25,LOW,2640
2009-08-25,MEDIUM,2641
2012-07-10,LOW,2642
2010-09-10,MEDIUM,2643
2010-07-27,LOW,2644
2011-02-11,CRITICAL,2645
2010-04-15,HIGH,2646
2011-04-30,CRITICAL,2647
2012-05-03,CRITICAL,2648
2009-02-02,CRITICAL,2649
2011-12-22,HIGH,2650
2009-08-31,NOT SPECIFIED,2651
2012-05-25,CRITICAL,2652
2011-03-05,HIGH,2653
2010-04-12,LOW,2654
2011-07-28,MEDIUM,2655
2012-10-28,NOT SPECIFIED,2656
2012-10-15,HIGH,2657
2012-12-06,LOW,2658
2012-05-06,LOW,2659
2009-06-05,HIGH,2660
2010-06-10,NOT SPECIFIED,2661
2010-06-29,CRITICAL,2662
2009-05-24,HIGH,2663
2010-04-29,HIGH,2664
2012-06-06,LOW,2665
2012-04-29,MEDIUM,2666
2011-05-07,NOT SPECIFIED,2667
2010-10-30,CRITICAL,2668
2012-10-15,CRITICAL,2669
2012-04-24,CRITICAL,2670
2012-07-30,MEDIUM,2671
2009-03-21,HIGH,2672
2009-10-21,MEDIUM,2673
2010-03-06,CRITICAL,2674
2012-08-05,CRITICAL,2675
2012-09-30,NOT SPECIFIED,2676
2012-02-08,LOW,2677
2010-09-24,HIGH,2678
2011-09-05,LOW,2679
2011-03-04,NOT SPECIFIED,2680
2010-09-02,MEDIUM,2681
2009-03-13,CRITICAL,2682
2010-08-01,MEDIUM,2683
2012-08-06,MEDIUM,2684
2011-12-03,LOW,2685
2011-11-18,MEDIUM,2686
2012-02-09,LOW,2687
2010-06-03,NOT SPECIFIED,2688
2009-12-04,NOT SPECIFIED,2689
2010-09-07,LOW,2690
2012-09-01,NOT SPECIFIED,2691
2012-07-16,LOW,2692
2011-03-24,CRITICAL,2693
2009-11-25,MEDIUM,2694
2012-07-25,MEDIUM,2695
2009-01-16,LOW,2696
2010-11-29,LOW,2697
2010-07-25,MEDIUM,2698
2009-01-21,HIGH,2699
2012-08-18,LOW,2700
2011-07-31,HIGH,2701
2010-07-20,LOW,2702
2010-07-23,HIGH,2703
2011-03-31,CRITICAL,2704
2010-10-24,CRITICAL,2705
2012-05-22,HIGH,2706
2011-12-02,HIGH,2707
2012-06-19,CRITICAL,2708
2010-10-04,CRITICAL,2709
2010-04-01,MEDIUM,2710
2010-08-30,LOW,2711
2010-08-24,LOW,2712
2010-03-25,LOW,2713
2010-06-13,LOW,2714
2012-10-23,HIGH,2715
2012-09-13,CRITICAL,2716
2009-11-30,LOW,2717
2012-01-27,NOT SPECIFIED,2718
2010-03-01,NOT SPECIFIED,2719
2009-06-25,NOT SPECIFIED,2720
2012-07-11,LOW,2721
2009-11-03,CRITICAL,2722
2012-02-18,HIGH,2723
2010-08-03,HIGH,2724
2010-10-29,NOT SPECIFIED,2725
2010-04-20,LOW,2726
2010-12-12,LOW,2727
2011-06-10,HIGH,2728
2011-04-03,HIGH,2729
2010-07-15,MEDIUM,2730
2011-08-17,CRITICAL,2731
2009-04-28,CRITICAL,2732
2012-07-17,HIGH,2733
2009-09-17,MEDIUM,2734
2009-11-29,CRITICAL,2735
2009-06-23,LOW,2736
2009-05-03,LOW,2737
2009-05-02,NOT SPECIFIED,2738
2009-02-02,NOT SPECIFIED,2739
2011-02-24,LOW,2740
2012-02-04,LOW,2741
2009-06-30,LOW,2742
2011-07-18,CRITICAL,2743
2012-09-03,HIGH,2744
2012-03-31,MEDIUM,2745
2009-04-21,LOW,2746
2009-12-06,CRITICAL,2747
2009-05-07,MEDIUM,2748
2012-10-29,NOT SPECIFIED,2749
2009-04-20,NOT SPECIFIED,2750
2010-09-24,HIGH,2751
2011-06-06,LOW,2752
2009-09-30,HIGH,2753
2009-10-05,NOT SPECIFIED,2754
2011-12-18,CRITICAL,2755
2009-06-30,NOT SPECIFIED,2756
2009-06-12,MEDIUM,2757
2010-10-01,HIGH,2758
2009-06-01,HIGH,2759
2010-11-10,CRITICAL,2760
2009-09-10,CRITICAL,2761
2012-06-10,HIGH,2762
2010-02-07,HIGH,2763
2012-04-23,HIGH,2764
2009-03-12,NOT SPECIFIED,2765
2009-11-23,MEDIUM,2766
2010-07-07,HIGH,2767
2011-01-08,MEDIUM,2768
2012-03-04,CRITICAL,2769
2011-01-11,CRITICAL,2770
2012-06-19,HIGH,2771
2011-12-05,MEDIUM,2772
2011-07-23,HIGH,2773
2012-11-16,NOT SPECIFIED,2774
2009-12-10,CRITICAL,2775
2009-07-21,NOT SPECIFIED,2776
2012-08-22,HIGH,2777
2009-01-21,CRITICAL,2778
2011-03-08,NOT SPECIFIED,2779
2012-11-20,LOW,2780
2011-04-08,NOT SPECIFIED,2781
2010-10-15,LOW,2782
2010-11-09,CRITICAL,2783
2009-07-21,LOW,2784
2009-08-04,CRITICAL,2785
2012-09-14,LOW,2786
2012-12-10,HIGH,2787
2012-03-10,MEDIUM,2788
2009-09-02,NOT SPECIFIED,2789
2011-03-19,NOT SPECIFIED,2790
2012-04-14,MEDIUM,2791
2012-04-13,NOT SPECIFIED,2792
2011-07-07,HIGH,2793
2011-04-25,MEDIUM,2794
2011-09-28,HIGH,2795
2011-12-24,MEDIUM,2796
2011-11-08,LOW,2797
2011-05-11,HIGH,2798
2010-04-10,LOW,2799
2009-06-11,NOT SPECIFIED,2800
2011-06-10,MEDIUM,2801
2009-10-13,NOT SPECIFIED,2802
2012-01-30,HIGH,2803
2012-08-15,MEDIUM,2804
2009-03-02,NOT SPECIFIED,2805
2010-12-24,NOT SPECIFIED,2806
2010-12-05,HIGH,2807
2010-12-03,NOT SPECIFIED,2808
2010-10-06,LOW,2809
2009-02-20,HIGH,2810
2009-07-17,MEDIUM,2811
2012-12-02,HIGH,2812
2012-03-10,CRITICAL,2813
2012-04-12,CRITICAL,2814
2011-08-14,NOT SPECIFIED,2815
2009-04-21,HIGH,2816
2010-12-14,LOW,2817
2009-10-15,MEDIUM,2818
2011-10-31,MEDIUM,2819
2009-06-17,CRITICAL,2820
2011-05-23,MEDIUM,2821
2009-11-20,NOT SPECIFIED,2822
2009-08-22,HIGH,2823
2010-07-21,CRITICAL,2824
2009-02-12,MEDIUM,2825
2012-05-07,LOW,2826
2011-11-18,CRITICAL,2827
2012-03-24,HIGH,2828
2011-11-15,CRITICAL,2829
2010-09-17,CRITICAL,2830
2009-04-19,NOT SPECIFIED,2831
2010-05-20,HIGH,2832
2011-12-26,LOW,2833
2012-07-12,CRITICAL,2834
2010-09-04,LOW,2835
2010-05-13,NOT SPECIFIED,2836
2010-12-01,CRITICAL,2837
2009-03-25,LOW,2838
2012-09-06,NOT SPECIFIED,2839
2010-06-17,LOW,2840
2012-10-04,CRITICAL,2841
2012-04-21,HIGH,2842
2010-12-11,MEDIUM,2843
2011-11-10,CRITICAL,2844
2011-08-20,MEDIUM,2845
2009-05-15,CRITICAL,2846
2012-02-04,CRITICAL,2847
2010-05-26,NOT SPECIFIED,2848
2010-04-20,CRITICAL,2849
2012-03-01,MEDIUM,2850
2011-06-28,LOW,2851
2009-07-27,NOT SPECIFIED,2852
2010-05-11,HIGH,2853
2011-08-30,NOT SPECIFIED,2854
2011-10-20,CRITICAL,2855
2012-07-27,HIGH,2856
2011-04-13,CRITICAL,2857
2010-05-30,LOW,2858
2012-05-23,CRITICAL,2859
2011-07-13,MEDIUM,2860
2011-05-31,CRITICAL,2861
2010-05-31,LOW,2862
2010-10-14,MEDIUM,2863
2010-11-14,LOW,2864
2010-01-15,MEDIUM,2865
2012-04-09,NOT SPECIFIED,2866
2010-02-06,CRITICAL,2867
2011-01-18,CRITICAL,2868
2011-05-15,MEDIUM,2869
2009-01-26,MEDIUM,2870
2011-08-14,CRITICAL,2871
2011-09-04,LOW,2872
2009-01-31,CRITICAL,2873
2010-07-26,MEDIUM,2874
2010-01-12,HIGH,2875
2011-11-30,HIGH,2876
2011-07-18,MEDIUM,2877
2009-11-17,LOW,2878
2012-04-25,CRITICAL,2879
2010-06-13,NOT SPECIFIED,2880
2011-11-18,HIGH,2881
2011-02-10,LOW,2882
2012-04-17,MEDIUM,2883
2012-02-02,MEDIUM,2884
2012-05-03,MEDIUM,2885
2009-03-19,CRITICAL,2886
2012-05-19,HIGH,2887
2012-09-15,LOW,2888
2009-12-06,NOT SPECIFIED,2889
2012-03-10,MEDIUM,2890
2010-02-19,MEDIUM,2891
2010-12-02,MEDIUM,2892
2012-04-28,NOT SPECIFIED,2893
2011-12-01,HIGH,2894
2010-11-30,MEDIUM,2895
2010-12-04,CRITICAL,2896
2010-10-07,HIGH,2897
2009-01-01,HIGH,2898
2012-03-13,MEDIUM,2899
2010-06-16,CRITICAL,2900
2011-08-06,LOW,2901
2012-10-03,HIGH,2902
2012-11-15,HIGH,2903
2010-05-25,MEDIUM,2904
2009-03-27,NOT SPECIFIED,2905
2009-07-12,HIGH,2906
2009-01-10,MEDIUM,2907
2009-07-24,LOW,2908
2009-01-14,CRITICAL,2909
2010-01-25,CRITICAL,2910
2009-11-04,CRITICAL,2911
2011-10-07,HIGH,2912
2012-04-09,LOW,2913
2011-08-20,MEDIUM,2914
2011-10-20,HIGH,2915
2011-12-07,LOW,2916
2009-05-07,CRITICAL,2917
2011-04-22,NOT SPECIFIED,2918
2009-06-22,LOW,2919
2010-07-30,NOT SPECIFIED,2920
2009-12-01,NOT SPECIFIED,2921
2009-07-21,NOT SPECIFIED,2922
2010-05-31,HIGH,2923
2010-11-26,LOW,2924
2011-09-03,HIGH,2925
2010-10-27,LOW,2926
2009-10-13,LOW,2927
2012-09-07,MEDIUM,2928
2011-10-12,NOT SPECIFIED,2929
2011-06-03,NOT SPECIFIED,2930
2012-11-19,MEDIUM,2931
2010-12-05,NOT SPECIFIED,2932
2012-05-26,NOT SPECIFIED,2933
2009-07-26,HIGH,2934
2010-07-03,HIGH,2935
2011-02-02,LOW,2936
2012-04-07,LOW,2937
2009-04-04,LOW,2938
2009-11-10,MEDIUM,2939
2009-06-04,CRITICAL,2940
2009-01-09,LOW,2941
2011-10-02,HIGH,2942
2012-10-11,NOT SPECIFIED,2943
2012-10-29,HIGH,2944
2011-03-18,MEDIUM,2945
2009-01-15,MEDIUM,2946
2012-10-23,MEDIUM,2947
2010-07-03,NOT SPECIFIED,2948
2012-06-22,HIGH,2949
2010-12-16,HIGH,2950
2012-06-07,CRITICAL,2951
2012-05-30,HIGH,2952
2012-06-29,NOT SPECIFIED,2953
2009-08-24,MEDIUM,2954
2012-10-24,HIGH,2955
2009-02-13,CRITICAL,2956
2009-09-02,CRITICAL,2957
2012-05-18,HIGH,2958
2009-09-16,LOW,2959
2010-06-16,MEDIUM,2960
2010-02-26,CRITICAL,2961
2010-04-06,CRITICAL,2962
2010-07-30,MEDIUM,2963
2012-07-31,CRITICAL,2964
2010-05-19,CRITICAL,2965
2012-03-02,LOW,2966
2011-03-15,HIGH,2967
2012-11-10,LOW,2968
2011-11-05,HIGH,2969
2009-01-18,MEDIUM,2970
2010-09-09,HIGH,2971
2009-01-17,MEDIUM,2972
2011-05-02,CRITICAL,2973
2011-02-27,LOW,2974
2010-05-06,MEDIUM,2975
2012-04-09,CRITICAL,2976
2011-06-23,CRITICAL,2977
2011-02-24,HIGH,2978
2010-05-23,HIGH,2979
2010-04-26,NOT SPECIFIED,2980
2009-04-28,MEDIUM,2981
2010-07-20,HIGH,2982
2009-06-01,MEDIUM,2983
2011-12-20,CRITICAL,2984
2011-02-02,CRITICAL,2985
2009-04-22,NOT SPECIFIED,2986
2010-12-13,NOT SPECIFIED,2987
2012-08-28,NOT SPECIFIED,2988
2010-05-25,NOT SPECIFIED,2989
2012-08-21,CRITICAL,2990
2011-07-22,LOW,2991
2009-01-10,HIGH,2992
2012-02-10,NOT SPECIFIED,2993
2012-08-29,HIGH,2994
2010-08-28,LOW,2995
2009-08-05,MEDIUM,2996
2011-10-25,HIGH,2997
2010-10-31,MEDIUM,2998
2010-01-12,NOT SPECIFIED,2999
2010-09-24,NOT SPECIFIED,3000
2012-05-02,LOW,3001
2012-10-28,CRITICAL,3002
2012-06-27,HIGH,3003
2009-04-13,CRITICAL,3004
2012-10-03,HIGH,3005
2011-08-17,NOT SPECIFIED,3006
2012-12-11,HIGH,3007
2012-06-08,NOT SPECIFIED,3008
2009-02-02,HIGH,3009
2010-01-13,NOT SPECIFIED,3010
2010-04-12,HIGH,3011
2009-03-17,MEDIUM,3012
2011-11-13,HIGH,3013
2012-05-14,CRITICAL,3014
2009-11-11,HIGH,3015
2011-08-09,LOW,3016
2010-05-21,NOT SPECIFIED,3017
2010-02-26,CRITICAL,3018
2010-03-13,CRITICAL,3019
2011-07-25,CRITICAL,3020
2009-11-29,HIGH,3021
2009-12-14,NOT SPECIFIED,3022
2012-04-27,CRITICAL,3023
2011-04-17,NOT SPECIFIED,3024
2012-06-08,NOT SPECIFIED,3025
2009-04-04,HIGH,3026
2011-06-21,MEDIUM,3027
2012-09-12,NOT SPECIFIED,3028
2009-10-04,MEDIUM,3029
2011-11-29,MEDIUM,3030
2012-12-12,CRITICAL,3031
2009-01-31,NOT SPECIFIED,3032
2010-07-04,CRITICAL,3033
2011-04-08,NOT SPECIFIED,3034
2011-07-04,NOT SPECIFIED,3035
2012-08-23,LOW,3036
2010-03-12,LOW,3037
2009-03-05,CRITICAL,3038
2010-08-23,HIGH,3039
2011-03-18,NOT SPECIFIED,3040
2010-12-26,HIGH,3041
2012-06-15,MEDIUM,3042
2011-04-23,LOW,3043
2010-09-09,NOT SPECIFIED,3044
2012-05-06,MEDIUM,3045
2009-04-01,HIGH,3046
2011-06-30,MEDIUM,3047
2010-10-07,HIGH,3048
2009-02-10,HIGH,3049
2011-12-24,HIGH,3050
2010-05-14,NOT SPECIFIED,3051
2009-08-23,CRITICAL,3052
2010-12-10,LOW,3053
2010-02-25,NOT SPECIFIED,3054
2010-08-26,HIGH,3055
2010-08-25,NOT SPECIFIED,3056
2011-07-22,HIGH,3057
2012-07-14,CRITICAL,3058
2012-11-19,HIGH,3059
2011-07-06,MEDIUM,3060
2010-07-17,HIGH,3061
2011-11-16,MEDIUM,3062
2009-01-17,MEDIUM,3063
2009-04-10,NOT SPECIFIED,3064
2010-12-05,NOT SPECIFIED,3065
2012-03-30,CRITICAL,3066
2009-09-16,NOT SPECIFIED,3067
2009-11-02,LOW,3068
2010-12-17,NOT SPECIFIED,3069
2012-07-12,NOT SPECIFIED,3070
2012-11-28,NOT SPECIFIED,3071
2012-11-10,HIGH,3072
2009-03-01,MEDIUM,3073
2011-06-11,MEDIUM,3074
2011-01-09,MEDIUM,3075
2012-11-26,NOT SPECIFIED,3076
2012-04-17,CRITICAL,3077
2010-08-16,MEDIUM,3078
2009-11-21,LOW,3079
2012-02-25,NOT SPECIFIED,3080
2010-06-06,NOT SPECIFIED,3081
2012-08-12,NOT SPECIFIED,3082
2012-08-11,CRITICAL,3083
2009-03-21,MEDIUM,3084
2009-09-30,LOW,3085
2011-04-25,CRITICAL,3086
2010-09-21,LOW,3087
2010-11-27,LOW,3088
2009-07-17,MEDIUM,3089
2010-01-20,CRITICAL,3090
2012-06-04,CRITICAL,3091
2012-02-23,HIGH,3092
2012-04-29,CRITICAL,3093
2010-02-20,HIGH,3094
2010-08-15,HIGH,3095
2011-12-05,LOW,3096
2009-01-03,HIGH,3097
2010-03-29,HIGH,3098
2010-12-01,LOW,3099
2011-08-17,NOT SPECIFIED,3100
2012-07-29,CRITICAL,3101
2010-09-19,LOW,3102
2010-04-19,MEDIUM,3103
2011-11-21,HIGH,3104
2011-08-14,CRITICAL,3105
2009-10-28,CRITICAL,3106
2009-07-09,CRITICAL,3107
2011-10-21,CRITICAL,3108
2009-03-28,LOW,3109
2010-08-03,MEDIUM,3110
2012-05-26,HIGH,3111
2010-02-02,NOT SPECIFIED,3112
2011-08-03,MEDIUM,3113
2010-10-04,LOW,3114
2012-09-18,MEDIUM,3115
2012-01-06,CRITICAL,3116
2010-09-07,CRITICAL,3117
2009-04-16,HIGH,3118
2011-08-01,CRITICAL,3119
2012-10-20,MEDIUM,3120
2011-08-09,LOW,3121
2011-02-23,MEDIUM,3122
2011-06-11,HIGH,3123
2010-04-19,MEDIUM,3124
2011-07-19,CRITICAL,3125
2009-02-27,CRITICAL,3126
2012-01-04,NOT SPECIFIED,3127
2011-05-09,CRITICAL,3128
2012-09-30,LOW,3129
2009-05-14,CRITICAL,3130
2011-05-02,HIGH,3131
2011-02-05,NOT SPECIFIED,3132
2010-05-25,NOT SPECIFIED,3133
2009-04-05,NOT SPECIFIED,3134
2009-09-01,HIGH,3135
2009-04-27,LOW,3136
2009-08-31,LOW,3137
2009-10-09,HIGH,3138
2010-04-30,NOT SPECIFIED,3139
2010-08-20,NOT SPECIFIED,3140
2011-09-07,CRITICAL,3141
2009-03-05,NOT SPECIFIED,3142
2011-03-15,HIGH,3143
2012-03-02,LOW,3144
2009-03-27,MEDIUM,3145
2010-10-21,MEDIUM,3146
2009-03-01,CRITICAL,3147
2011-05-31,NOT SPECIFIED,3148
2010-03-01,MEDIUM,3149
2010-01-26,LOW,3150
2011-12-17,MEDIUM,3151
2011-10-18,MEDIUM,3152
2011-02-05,CRITICAL,3153
2010-02-24,LOW,3154
2012-11-28,MEDIUM,3155
2009-02-01,CRITICAL,3156
2011-12-17,HIGH,3157
2009-10-04,LOW,3158
2011-02-06,CRITICAL,3159
2010-11-01,LOW,3160
2012-11-07,NOT SPECIFIED,3161
2011-10-19,NOT SPECIFIED,3162
2009-11-16,HIGH,3163
2010-02-19,HIGH,3164
2011-11-03,NOT SPECIFIED,3165
2012-04-03,CRITICAL,3166
2011-09-03,HIGH,3167
2010-07-17,HIGH,3168
2009-04-08,LOW,3169
2011-11-19,LOW,3170
2010-02-26,LOW,3171
2012-01-04,LOW,3172
2009-01-31,LOW,3173
2009-09-26,HIGH,3174
2010-09-22,LOW,3175
2010-06-25,MEDIUM,3176
2011-04-24,NOT SPECIFIED,3177
2009-02-07,MEDIUM,3178
2010-11-29,HIGH,3179
2011-05-03,CRITICAL,3180
2012-06-02,MEDIUM,3181
2010-04-26,NOT SPECIFIED,3182
2011-12-16,CRITICAL,3183
2009-07-01,HIGH,3184
2012-09-12,NOT SPECIFIED,3185
2009-06-24,LOW,3186
2010-08-26,HIGH,3187
2012-04-11,LOW,3188
2009-01-16,MEDIUM,3189
2009-08-24,HIGH,3190
2011-08-30,MEDIUM,3191
2010-09-06,NOT SPECIFIED,3192
2012-11-06,CRITICAL,3193
2011-11-05,NOT SPECIFIED,3194
2010-08-28,MEDIUM,3195
2011-02-14,NOT SPECIFIED,3196
2009-01-26,MEDIUM,3197
2012-04-14,HIGH,3198
2010-09-26,HIGH,3199
2011-07-20,CRITICAL,3200
2012-02-29,MEDIUM,3201
2012-01-11,HIGH,3202
2011-09-11,HIGH,3203
2011-04-06,HIGH,3204
2009-09-28,HIGH,3205
2012-08-17,CRITICAL,3206
2010-01-01,LOW,3207
2012-02-17,CRITICAL,3208
2010-06-19,NOT SPECIFIED,3209
2010-01-25,CRITICAL,3210
2010-09-14,MEDIUM,3211
2012-08-26,CRITICAL,3212
2012-10-23,LOW,3213
2011-10-16,HIGH,3214
2012-01-23,HIGH,3215
2009-09-19,HIGH,3216
2009-12-11,MEDIUM,3217
2010-04-11,MEDIUM,3218
2010-08-04,CRITICAL,3219
2009-07-27,NOT SPECIFIED,3220
2011-01-07,MEDIUM,3221
2009-11-23,LOW,3222
2009-05-17,MEDIUM,3223
2011-11-26,LOW,3224
2012-09-16,CRITICAL,3225
2009-09-30,CRITICAL,3226
2009-03-28,MEDIUM,3227
2012-09-12,LOW,3228
2010-01-09,HIGH,3229
2011-11-01,HIGH,3230
2012-08-15,MEDIUM,3231
2011-05-03,CRITICAL,3232
2009-04-06,LOW,3233
2009-12-29,LOW,3234
2009-08-14,CRITICAL,3235
2010-08-15,HIGH,3236
2009-01-06,MEDIUM,3237
2010-05-29,LOW,3238
2010-09-30,NOT SPECIFIED,3239
2012-02-27,MEDIUM,3240
2012-01-12,MEDIUM,3241
2009-06-03,LOW,3242
2011-05-12,HIGH,3243
2012-05-13,CRITICAL,3244
2012-06-20,MEDIUM,3245
2010-05-05,HIGH,3246
2011-03-22,HIGH,3247
2009-04-09,HIGH,3248
2011-05-28,MEDIUM,3249
2011-06-02,LOW,3250
2010-01-03,LOW,3251
2011-10-16,LOW,3252
2010-08-20,NOT SPECIFIED,3253
2012-05-18,NOT SPECIFIED,3254
2011-08-08,CRITICAL,3255
2012-03-22,MEDIUM,3256
2009-06-19,NOT SPECIFIED,3257
2010-08-07,NOT SPECIFIED,3258
2009-01-17,MEDIUM,3259
2009-01-27,MEDIUM,3260
2011-06-30,HIGH,3261
2012-08-01,HIGH,3262
2011-09-12,LOW,3263
2010-11-09,CRITICAL,3264
2010-06-02,NOT SPECIFIED,3265
2010-04-19,LOW,3266
2010-08-04,CRITICAL,3267
2011-03-11,NOT SPECIFIED,3268
2009-09-25,CRITICAL,3269
2010-06-21,MEDIUM,3270
2009-11-18,HIGH,3271
2009-02-04,MEDIUM,3272
2011-06-24,NOT SPECIFIED,3273
2010-07-18,MEDIUM,3274
2011-09-27,HIGH,3275
2009-10-04,MEDIUM,3276
2010-03-12,NOT SPECIFIED,3277
2009-01-31,NOT SPECIFIED,3278
2012-08-07,NOT SPECIFIED,3279
2010-09-17,MEDIUM,3280
2012-12-04,HIGH,3281
2010-09-27,LOW,3282
2012-12-24,NOT SPECIFIED,3283
2009-05-28,CRITICAL,3284
2011-01-01,LOW,3285
2009-10-01,NOT SPECIFIED,3286
2009-11-08,LOW,3287
2012-11-22,LOW,3288
2010-10-23,LOW,3289
2011-01-21,NOT SPECIFIED,3290
2012-02-06,NOT SPECIFIED,3291
2011-01-01,HIGH,3292
2012-06-27,LOW,3293
2012-09-30,CRITICAL,3294
2012-12-16,CRITICAL,3295
2010-01-17,CRITICAL,3296
2011-06-24,NOT SPECIFIED,3297
2009-12-16,CRITICAL,3298
2012-09-23,LOW,3299
2011-10-30,LOW,3300
2012-11-01,NOT SPECIFIED,3301
2012-06-24,LOW,3302
2010-03-14,MEDIUM,3303
2009-09-26,CRITICAL,3304
2010-02-11,MEDIUM,3305
2009-06-30,CRITICAL,3306
2009-03-04,LOW,3307
2010-10-06,LOW,3308
2009-10-30,LOW,3309
2010-09-18,LOW,3310
2011-04-15,LOW,3311
2011-07-13,NOT SPECIFIED,3312
2009-12-25,LOW,3313
2011-04-15,MEDIUM,3314
2009-08-18,CRITICAL,3315
2011-02-01,HIGH,3316
2011-12-30,NOT SPECIFIED,3317
2012-03-09,LOW,3318
2011-12-15,MEDIUM,3319
2009-01-18,HIGH,3320
2011-11-25,LOW,3321
2009-07-17,CRITICAL,3322
2010-07-20,LOW,3323
2010-04-16,HIGH,3324
2011-03-13,LOW,3325
2012-11-27,MEDIUM,3326
2011-01-02,HIGH,3327
2012-04-13,HIGH,3328
2009-08-22,NOT SPECIFIED,3329
2011-03-26,MEDIUM,3330
2012-02-06,HIGH,3331
2009-05-07,HIGH,3332
2009-01-26,HIGH,3333
2012-03-19,HIGH,3334
2010-05-26,HIGH,3335
2012-05-09,CRITICAL,3336
2010-12-03,NOT SPECIFIED,3337
2009-01-13,LOW,3338
2009-01-05,MEDIUM,3339
2010-11-23,NOT SPECIFIED,3340
2011-11-19,HIGH,3341
2009-11-07,CRITICAL,3342
2011-04-21,MEDIUM,3343
2012-09-29,MEDIUM,3344
2011-09-19,HIGH,3345
2012-12-10,LOW,3346
2009-02-05,CRITICAL,3347
2011-05-20,MEDIUM,3348
2009-05-12,NOT SPECIFIED,3349
2011-10-26,CRITICAL,3350
2011-07-07,HIGH,3351
2012-07-11,NOT SPECIFIED,3352
2009-11-04,HIGH,3353
2009-10-31,LOW,3354
2009-10-19,CRITICAL,3355
2011-02-28,NOT SPECIFIED,3356
2010-08-28,LOW,3357
2010-04-30,LOW,3358
2010-01-03,HIGH,3359
2009-03-31,CRITICAL,3360
2012-06-28,MEDIUM,3361
2011-06-13,LOW,3362
2012-08-12,MEDIUM,3363
2010-04-09,HIGH,3364
2012-10-05,LOW,3365
2011-07-27,MEDIUM,3366
2012-05-12,LOW,3367
2012-11-19,MEDIUM,3368
2009-02-10,CRITICAL,3369
2009-10-17,HIGH,3370
2012-01-04,CRITICAL,3371
2012-09-09,MEDIUM,3372
2010-07-16,MEDIUM,3373
2009-10-29,MEDIUM,3374
2010-10-08,LOW,3375
2011-11-18,HIGH,3376
2012-01-26,LOW,3377
2010-01-06,NOT SPECIFIED,3378
2012-01-19,HIGH,3379
2012-09-18,CRITICAL,3380
2010-08-13,MEDIUM,3381
2009-08-28,LOW,3382
2011-10-11,MEDIUM,3383
2012-11-24,LOW,3384
2012-04-27,HIGH,3385
2011-02-22,CRITICAL,3386
2010-04-29,CRITICAL,3387
2012-12-24,LOW,3388
2010-07-31,LOW,3389
2009-04-07,NOT SPECIFIED,3390
2009-03-10,MEDIUM,3391
2009-02-15,LOW,3392
2012-04-02,MEDIUM,3393
2010-11-29,NOT SPECIFIED,3394
2009-06-01,CRITICAL,3395
2012-12-02,CRITICAL,3396
2011-11-18,NOT SPECIFIED,3397
